id,numyrs,year,choice,educ,expwc,expbc,expser,manuf,black,enroll,employ,attrit,exper,expersq,status
1987,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1987,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1987,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1987,9,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1987,9,85,2,16,0,0,0,0,0,0,0,0,0,0,2
1987,9,86,2,16,0,0,0,0,0,0,0,0,0,0,2
1987,9,87,4,16,0,0,0,0,0,0,1,0,0,0,3
1988,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
1988,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
1988,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
1988,9,84,1,15,0,0,0,0,0,1,0,0,0,0,1
1988,9,85,1,16,0,0,0,0,0,1,0,0,0,0,1
1988,9,86,1,17,0,0,0,0,0,1,0,0,0,0,1
1988,9,87,1,18,0,0,0,0,0,1,0,0,0,0,1
1989,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
1989,10,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1989,10,83,4,15,0,0,0,0,0,0,1,0,0,0,3
1989,10,84,1,15,0,1,0,0,0,1,0,0,1,1,1
1989,10,85,3,16,0,1,0,0,0,0,1,0,1,1,3
1989,10,86,3,16,1,1,0,0,0,0,1,0,2,4,3
1989,10,87,3,16,2,1,0,0,0,0,1,0,3,9,3
1991,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1991,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1991,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
1991,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1991,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1991,8,86,1,16,0,0,0,0,0,1,0,0,0,0,1
1991,8,87,1,17,0,0,0,0,0,1,0,0,0,0,1
1992,11,81,2,14,0,0,0,0,0,0,0,0,0,0,2
1992,11,82,1,14,0,0,0,0,0,1,0,0,0,0,1
1992,11,83,1,15,0,0,0,0,0,1,0,0,0,0,1
1992,11,84,5,16,0,0,0,0,0,0,1,0,0,0,3
1992,11,85,1,16,0,0,1,0,0,1,0,0,1,1,1
1992,11,86,2,17,0,0,1,0,0,0,0,0,1,1,2
1992,11,87,2,17,0,0,1,0,0,0,0,0,1,1,2
1993,9,81,4,12,0,0,0,0,0,0,1,0,0,0,3
1993,9,82,2,12,0,1,0,0,0,0,0,0,1,1,2
1993,9,83,2,12,0,1,0,0,0,0,0,0,1,1,2
1993,9,84,4,12,0,1,0,0,0,0,1,0,1,1,3
1993,9,85,2,12,0,2,0,0,0,0,0,0,2,4,2
1993,9,86,2,12,0,2,0,0,0,0,0,0,2,4,2
1993,9,87,4,12,0,2,0,0,0,0,1,0,2,4,3
1994,9,81,3,12,1,0,0,1,0,0,1,0,1,1,3
1994,9,82,3,12,2,0,0,1,0,0,1,0,2,4,3
1994,9,83,1,12,3,0,0,0,0,1,0,0,3,9,1
1994,9,84,1,13,3,0,0,0,0,1,0,0,3,9,1
1994,9,85,2,14,3,0,0,0,0,0,0,0,3,9,2
1994,9,86,2,14,3,0,0,0,0,0,0,1,3,9,2
1995,11,81,1,14,0,0,0,0,0,1,0,0,0,0,1
1995,11,82,1,15,0,0,0,0,0,1,0,0,0,0,1
1995,11,83,3,16,0,0,0,0,0,0,1,0,0,0,3
1995,11,84,3,16,1,0,0,0,0,0,1,0,1,1,3
1995,11,85,3,16,2,0,0,0,0,0,1,0,2,4,3
1995,11,86,3,16,3,0,0,0,0,0,1,0,3,9,3
1995,11,87,3,16,4,0,0,0,0,0,1,0,4,16,3
1996,9,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1996,9,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1996,9,83,2,13,0,0,0,0,0,0,0,0,0,0,2
1996,9,84,1,13,0,0,0,0,0,1,0,0,0,0,1
1996,9,85,2,14,0,0,0,0,0,0,0,0,0,0,2
1996,9,86,4,14,0,0,0,0,0,0,1,0,0,0,3
1996,9,87,3,14,0,1,0,0,0,0,1,0,1,1,3
1997,11,81,4,13,0,1,0,0,0,0,1,0,1,1,3
1997,11,82,4,13,0,2,0,0,0,0,1,0,2,4,3
1997,11,83,4,13,0,3,0,0,0,0,1,0,3,9,3
1997,11,84,4,13,0,4,0,0,0,0,1,0,4,16,3
1997,11,85,4,13,0,5,0,0,0,0,1,0,5,25,3
1997,11,86,3,13,0,6,0,1,0,0,1,0,6,36,3
1997,11,87,4,13,1,6,0,0,0,0,1,0,7,49,3
1998,11,81,1,14,0,0,0,0,0,1,0,0,0,0,1
1998,11,82,1,15,0,0,0,0,0,1,0,0,0,0,1
1998,11,83,2,16,0,0,0,0,0,0,0,0,0,0,2
1998,11,84,3,16,0,0,0,1,0,0,1,0,0,0,3
1998,11,85,3,16,1,0,0,0,0,0,1,0,1,1,3
1998,11,86,4,16,2,0,0,0,0,0,1,0,2,4,3
1998,11,87,3,16,2,1,0,1,0,0,1,0,3,9,3
1999,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
1999,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
1999,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
1999,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
1999,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
1999,8,86,3,16,0,0,0,0,0,0,1,0,0,0,3
1999,8,87,2,16,1,0,0,0,0,0,0,0,1,1,2
2000,8,81,3,11,0,0,0,0,0,0,1,0,0,0,3
2000,8,82,1,11,1,0,0,0,0,1,0,0,1,1,1
2000,8,83,3,12,1,0,0,0,0,0,1,0,1,1,3
2000,8,84,3,12,2,0,0,0,0,0,1,0,2,4,3
2000,8,85,4,12,3,0,0,0,0,0,1,0,3,9,3
2000,8,86,3,12,3,1,0,0,0,0,1,0,4,16,3
2000,8,87,3,12,4,1,0,0,0,0,1,0,5,25,3
2002,3,81,2,11,0,0,0,0,0,0,0,1,0,0,2
2003,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
2003,10,82,2,14,0,0,0,0,0,0,0,0,0,0,2
2003,10,83,1,14,0,0,0,0,0,1,0,0,0,0,1
2003,10,84,1,15,0,0,0,0,0,1,0,0,0,0,1
2003,10,85,2,16,0,0,0,0,0,0,0,0,0,0,2
2003,10,86,3,16,0,0,0,0,0,0,1,0,0,0,3
2003,10,87,3,16,1,0,0,0,0,0,1,0,1,1,3
2004,10,81,3,13,0,0,1,0,0,0,1,0,1,1,3
2004,10,82,1,13,1,0,1,0,0,1,0,0,2,4,1
2004,10,83,1,14,1,0,1,0,0,1,0,0,2,4,1
2004,10,84,2,15,1,0,1,0,0,0,0,0,2,4,2
2004,10,85,2,15,1,0,1,0,0,0,0,0,2,4,2
2004,10,86,2,15,1,0,1,0,0,0,0,0,2,4,2
2004,10,87,3,15,1,0,1,0,0,0,1,0,2,4,3
2005,9,81,1,12,0,0,0,0,0,1,0,0,0,0,1
2005,9,82,1,13,0,0,0,0,0,1,0,0,0,0,1
2005,9,83,1,14,0,0,0,0,0,1,0,0,0,0,1
2005,9,84,1,15,0,0,0,0,0,1,0,0,0,0,1
2005,9,85,2,16,0,0,0,0,0,0,0,0,0,0,2
2005,9,86,3,16,0,0,0,0,0,0,1,0,0,0,3
2005,9,87,3,16,1,0,0,0,0,0,1,0,1,1,3
2006,9,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2006,9,82,1,12,0,0,0,0,0,1,0,0,0,0,1
2006,9,83,1,13,0,0,0,0,0,1,0,0,0,0,1
2006,9,84,1,14,0,0,0,0,0,1,0,0,0,0,1
2006,9,85,2,15,0,0,0,0,0,0,0,0,0,0,2
2006,9,86,1,15,0,0,0,0,0,1,0,0,0,0,1
2006,9,87,3,16,0,0,0,0,0,0,1,0,0,0,3
2007,11,81,3,12,1,0,0,0,0,0,1,0,1,1,3
2007,11,82,3,12,2,0,0,0,0,0,1,0,2,4,3
2007,11,83,3,12,3,0,0,0,0,0,1,0,3,9,3
2007,11,84,3,12,4,0,0,0,0,0,1,0,4,16,3
2007,11,85,3,12,5,0,0,0,0,0,1,0,5,25,3
2007,11,86,3,12,6,0,0,1,0,0,1,0,6,36,3
2007,11,87,3,12,7,0,0,0,0,0,1,0,7,49,3
2008,11,81,3,13,1,0,0,0,0,0,1,0,1,1,3
2008,11,82,3,13,2,0,0,0,0,0,1,0,2,4,3
2008,11,83,3,13,3,0,0,0,0,0,1,0,3,9,3
2008,11,84,3,13,4,0,0,0,0,0,1,0,4,16,3
2008,11,85,3,13,5,0,0,0,0,0,1,0,5,25,3
2008,11,86,3,13,6,0,0,0,0,0,1,0,6,36,3
2008,11,87,3,13,7,0,0,1,0,0,1,0,7,49,3
2009,7,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2009,7,82,3,12,0,0,0,0,0,0,1,0,0,0,3
2009,7,83,4,12,1,0,0,1,0,0,1,0,1,1,3
2009,7,84,3,12,1,1,0,0,0,0,1,0,2,4,3
2009,7,85,3,12,2,1,0,0,0,0,1,0,3,9,3
2009,7,86,3,12,3,1,0,0,0,0,1,1,4,16,3
2010,9,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2010,9,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2010,9,83,2,12,0,0,0,0,0,0,0,0,0,0,2
2010,9,84,4,12,0,0,0,,0,0,1,0,0,0,3
2010,9,85,4,12,0,1,0,0,0,0,1,0,1,1,3
2010,9,86,4,12,0,2,0,0,0,0,1,1,2,4,3
2011,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2011,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
2011,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
2011,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
2011,8,85,1,15,0,0,0,0,0,1,0,0,0,0,1
2011,8,86,3,16,0,0,0,0,0,0,1,0,0,0,3
2011,8,87,3,16,1,0,0,0,0,0,1,0,1,1,3
2012,10,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2012,10,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2012,10,83,4,12,0,0,0,0,0,0,1,0,0,0,3
2012,10,84,4,12,0,1,0,0,0,0,1,0,1,1,3
2012,10,85,4,12,0,2,0,0,0,0,1,0,2,4,3
2012,10,86,4,12,0,3,0,0,0,0,1,0,3,9,3
2012,10,87,4,12,0,4,0,0,0,0,1,0,4,16,3
2013,10,81,4,9,0,2,1,0,0,0,1,0,3,9,3
2013,10,82,2,9,0,3,1,0,0,0,0,0,4,16,2
2013,10,83,4,9,0,3,1,0,0,0,1,0,4,16,3
2013,10,84,4,9,0,4,1,0,0,0,1,0,5,25,3
2013,10,85,4,9,0,5,1,0,0,0,1,0,6,36,3
2013,10,86,4,9,0,6,1,0,0,0,1,1,7,49,3
2014,9,81,4,8,0,1,0,0,0,0,1,0,1,1,3
2014,9,82,4,8,0,2,0,0,0,0,1,0,2,4,3
2014,9,83,4,8,0,3,0,0,0,0,1,0,3,9,3
2014,9,84,4,8,0,4,0,0,0,0,1,0,4,16,3
2014,9,85,4,8,0,5,0,0,0,0,1,0,5,25,3
2014,9,86,1,8,0,6,0,0,0,1,0,0,6,36,1
2014,9,87,1,9,0,6,0,0,0,1,0,0,6,36,1
2015,11,81,2,12,0,2,0,0,0,0,0,0,2,4,2
2015,11,82,2,12,0,2,0,0,0,0,0,0,2,4,2
2015,11,83,2,12,0,2,0,0,0,0,0,0,2,4,2
2015,11,84,2,12,0,2,0,0,0,0,0,0,2,4,2
2015,11,85,5,12,0,2,0,0,0,0,1,0,2,4,3
2015,11,86,4,12,0,2,1,0,0,0,1,0,3,9,3
2015,11,87,2,12,0,3,1,0,0,0,0,0,4,16,2
2016,10,81,2,11,0,1,0,0,0,0,0,0,1,1,2
2016,10,82,4,11,0,1,0,0,0,0,1,0,1,1,3
2016,10,83,4,11,0,2,0,0,0,0,1,0,2,4,3
2016,10,84,4,11,0,3,0,0,0,0,1,0,3,9,3
2016,10,85,4,11,0,4,0,0,0,0,1,0,4,16,3
2016,10,86,4,11,0,5,0,1,0,0,1,0,5,25,3
2016,10,87,3,11,0,6,0,0,0,0,1,0,6,36,3
2017,10,81,4,12,0,1,0,0,0,0,1,0,1,1,3
2017,10,82,4,12,0,2,0,0,0,0,1,0,2,4,3
2017,10,83,4,12,0,3,0,0,0,0,1,0,3,9,3
2017,10,84,4,12,0,4,0,0,0,0,1,0,4,16,3
2017,10,85,4,12,0,5,0,0,0,0,1,0,5,25,3
2017,10,86,4,12,0,6,0,0,0,0,1,0,6,36,3
2017,10,87,4,12,0,7,0,0,0,0,1,0,7,49,3
2019,5,81,4,12,0,1,0,0,0,0,1,0,1,1,3
2019,5,82,2,12,0,2,0,0,0,0,0,1,2,4,2
2020,11,81,2,12,0,1,0,0,0,0,0,0,1,1,2
2020,11,82,2,12,0,1,0,0,0,0,0,0,1,1,2
2020,11,83,4,12,0,1,0,0,0,0,1,0,1,1,3
2020,11,84,2,12,0,2,0,0,0,0,0,0,2,4,2
2020,11,85,4,12,0,2,0,0,0,0,1,0,2,4,3
2020,11,86,2,12,0,3,0,0,0,0,0,0,3,9,2
2020,11,87,4,12,0,3,0,1,0,0,1,0,3,9,3
2021,6,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2021,6,82,1,12,0,0,0,0,0,1,0,0,0,0,1
2021,6,83,1,13,0,0,0,0,0,1,0,0,0,0,1
2021,6,84,1,14,0,0,0,0,0,1,0,0,0,0,1
2021,6,85,1,15,0,0,0,0,0,1,0,1,0,0,1
2022,11,81,3,14,0,0,0,0,0,0,1,0,0,0,3
2022,11,82,3,14,1,0,0,1,0,0,1,0,1,1,3
2022,11,83,3,14,2,0,0,1,0,0,1,0,2,4,3
2022,11,84,4,14,3,0,0,1,0,0,1,0,3,9,3
2022,11,85,4,14,3,1,0,0,0,0,1,0,4,16,3
2022,11,86,2,14,3,2,0,0,0,0,0,0,5,25,2
2022,11,87,1,14,3,2,0,0,0,1,0,0,5,25,1
2023,5,81,3,13,0,0,0,0,0,0,1,0,0,0,3
2023,5,82,2,13,1,0,0,0,0,0,0,1,1,1,2
2024,6,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2024,6,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2024,6,83,2,12,0,0,0,0,0,0,0,0,0,0,2
2024,6,84,2,12,0,0,0,0,0,0,0,0,0,0,2
2024,6,85,4,12,0,0,0,0,0,0,1,1,0,0,3
2025,9,81,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,82,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,83,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,84,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,85,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,86,2,8,0,0,0,0,0,0,0,0,0,0,2
2025,9,87,1,8,0,0,0,0,0,1,0,0,0,0,1
2028,8,81,1,10,0,0,0,0,0,1,0,0,0,0,1
2028,8,82,1,11,0,0,0,0,0,1,0,0,0,0,1
2028,8,83,2,12,0,0,0,0,0,0,0,0,0,0,2
2028,8,84,2,12,0,0,0,0,0,0,0,0,0,0,2
2028,8,85,4,12,0,0,0,0,0,0,1,0,0,0,3
2028,8,86,4,12,0,1,0,0,0,0,1,0,1,1,3
2028,8,87,4,12,0,2,0,1,0,0,1,0,2,4,3
2029,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2029,8,82,4,12,0,0,0,0,0,0,1,0,0,0,3
2029,8,83,5,12,0,1,0,0,0,0,1,0,1,1,3
2029,8,84,1,12,0,1,1,0,0,1,0,0,2,4,1
2029,8,85,1,13,0,1,1,0,0,1,0,0,2,4,1
2029,8,86,1,14,0,1,1,0,0,1,0,0,2,4,1
2029,8,87,1,15,0,1,1,0,0,1,0,0,2,4,1
2030,11,81,4,12,0,0,0,0,0,0,1,0,0,0,3
2030,11,82,2,12,0,1,0,0,0,0,0,0,1,1,2
2030,11,83,2,12,0,1,0,0,0,0,0,0,1,1,2
2030,11,84,2,12,0,1,0,0,0,0,0,0,1,1,2
2030,11,85,2,12,0,1,0,0,0,0,0,0,1,1,2
2030,11,86,5,12,0,1,0,0,0,0,1,0,1,1,3
2030,11,87,3,12,0,1,1,0,0,0,1,0,2,4,3
2031,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2031,8,82,4,12,0,0,0,1,0,0,1,0,0,0,3
2031,8,83,4,12,0,1,0,1,0,0,1,0,1,1,3
2031,8,84,4,12,0,2,0,1,0,0,1,0,2,4,3
2031,8,85,4,12,0,3,0,1,0,0,1,0,3,9,3
2031,8,86,4,12,0,4,0,1,0,0,1,0,4,16,3
2031,8,87,4,12,0,5,0,1,0,0,1,0,5,25,3
2033,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2033,8,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2033,8,83,3,12,0,0,0,0,0,0,1,0,0,0,3
2033,8,84,3,12,1,0,0,0,0,0,1,0,1,1,3
2033,8,85,3,12,2,0,0,0,0,0,1,0,2,4,3
2033,8,86,3,12,3,0,0,0,0,0,1,0,3,9,3
2033,8,87,3,12,4,0,0,0,0,0,1,0,4,16,3
2034,8,81,1,10,0,0,0,0,0,1,0,0,0,0,1
2034,8,82,1,11,0,0,0,0,0,1,0,0,0,0,1
2034,8,83,2,12,0,0,0,0,0,0,0,0,0,0,2
2034,8,84,2,12,0,0,0,0,0,0,0,0,0,0,2
2034,8,85,2,12,0,0,0,0,0,0,0,0,0,0,2
2034,8,86,4,12,0,0,0,0,0,0,1,0,0,0,3
2034,8,87,4,12,0,1,0,0,0,0,1,0,1,1,3
2035,10,81,4,9,0,0,0,0,0,0,1,0,0,0,3
2035,10,82,2,9,0,1,0,0,0,0,0,0,1,1,2
2035,10,83,2,9,0,1,0,0,0,0,0,0,1,1,2
2035,10,84,4,9,0,1,0,0,0,0,1,0,1,1,3
2035,10,85,4,9,0,2,0,0,0,0,1,0,2,4,3
2035,10,86,3,9,0,3,0,0,0,0,1,0,3,9,3
2035,10,87,4,9,1,3,0,0,0,0,1,0,4,16,3
2037,11,81,4,14,0,0,0,0,0,0,1,0,0,0,3
2037,11,82,2,14,0,1,0,0,0,0,0,0,1,1,2
2037,11,83,4,14,0,1,0,0,0,0,1,0,1,1,3
2037,11,84,4,14,0,2,0,0,0,0,1,0,2,4,3
2037,11,85,5,14,0,3,0,0,0,0,1,0,3,9,3
2037,11,86,4,14,0,3,1,0,0,0,1,0,4,16,3
2037,11,87,4,14,0,4,1,0,0,0,1,0,5,25,3
2038,10,81,4,12,1,0,0,0,0,0,1,0,1,1,3
2038,10,82,4,12,1,1,0,0,0,0,1,0,2,4,3
2038,10,83,4,12,1,2,0,0,0,0,1,0,3,9,3
2038,10,84,4,12,1,3,0,0,0,0,1,0,4,16,3
2038,10,85,4,12,1,4,0,0,0,0,1,0,5,25,3
2038,10,86,4,12,1,5,0,0,0,0,1,0,6,36,3
2038,10,87,4,12,1,6,0,0,0,0,1,0,7,49,3
2039,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2039,8,82,4,12,0,0,0,0,0,0,1,0,0,0,3
2039,8,83,1,12,0,1,0,0,0,1,0,0,1,1,1
2039,8,84,4,13,0,1,0,0,0,0,1,0,1,1,3
2039,8,85,2,13,0,2,0,0,0,0,0,0,2,4,2
2039,8,86,4,13,0,2,0,1,0,0,1,0,2,4,3
2039,8,87,4,13,0,3,0,0,0,0,1,0,3,9,3
2040,9,81,2,12,0,0,0,0,0,0,0,0,0,0,2
2040,9,82,4,12,0,0,0,0,0,0,1,0,0,0,3
2040,9,83,4,12,0,1,0,1,0,0,1,0,1,1,3
2040,9,84,4,12,0,2,0,0,0,0,1,0,2,4,3
2040,9,85,4,12,0,3,0,0,0,0,1,0,3,9,3
2040,9,86,4,12,0,4,0,0,0,0,1,0,4,16,3
2040,9,87,3,12,0,5,0,0,0,0,1,0,5,25,3
2041,10,81,4,13,0,0,0,0,0,0,1,0,0,0,3
2041,10,82,2,13,0,1,0,0,0,0,0,0,1,1,2
2041,10,83,4,13,0,1,0,0,0,0,1,0,1,1,3
2041,10,84,4,13,0,2,0,0,0,0,1,0,2,4,3
2041,10,85,4,13,0,3,0,0,0,0,1,0,3,9,3
2041,10,86,2,13,0,4,0,0,0,0,0,0,4,16,2
2041,10,87,4,13,0,4,0,0,0,0,1,0,4,16,3
2042,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2042,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
2042,8,83,1,13,0,0,0,0,0,1,0,0,0,0,1
2042,8,84,1,14,0,0,0,0,0,1,0,0,0,0,1
2042,8,85,2,15,0,0,0,0,0,0,0,0,0,0,2
2042,8,86,2,15,0,0,0,0,0,0,0,0,0,0,2
2042,8,87,2,15,0,0,0,0,0,0,0,0,0,0,2
2043,10,81,4,12,0,1,0,0,0,0,1,0,1,1,3
2043,10,82,4,12,0,2,0,0,0,0,1,0,2,4,3
2043,10,83,4,12,0,3,0,1,0,0,1,0,3,9,3
2043,10,84,4,12,0,4,0,0,0,0,1,0,4,16,3
2043,10,85,4,12,0,5,0,0,0,0,1,0,5,25,3
2043,10,86,4,12,0,6,0,0,0,0,1,0,6,36,3
2043,10,87,3,12,0,7,0,0,0,0,1,0,7,49,3
2044,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2044,8,82,1,12,0,0,0,0,0,1,0,0,0,0,1
2044,8,83,4,13,0,0,0,0,0,0,1,0,0,0,3
2044,8,84,4,13,0,1,0,0,0,0,1,0,1,1,3
2044,8,85,3,13,0,2,0,0,0,0,1,0,2,4,3
2044,8,86,4,13,1,2,0,0,0,0,1,0,3,9,3
2044,8,87,4,13,1,3,0,0,0,0,1,0,4,16,3
2045,10,81,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,82,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,83,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,84,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,85,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,86,2,11,0,0,0,0,0,0,0,0,0,0,2
2045,10,87,2,11,0,0,0,0,0,0,0,0,0,0,2
2046,7,81,1,12,0,0,0,0,0,1,0,0,0,0,1
2046,7,82,4,13,0,0,0,0,0,0,1,0,0,0,3
2046,7,83,2,13,0,1,0,0,0,0,0,0,1,1,2
2046,7,84,4,13,0,1,0,0,0,0,1,0,1,1,3
2046,7,85,4,13,0,2,0,0,0,0,1,0,2,4,3
2046,7,86,4,13,0,3,0,0,0,0,1,1,3,9,3
2047,9,81,4,10,0,1,0,1,0,0,1,0,1,1,3
2047,9,82,2,10,0,2,0,0,0,0,0,0,2,4,2
2047,9,83,4,10,0,2,0,1,0,0,1,0,2,4,3
2047,9,84,4,10,0,3,0,1,0,0,1,0,3,9,3
2047,9,85,4,10,0,4,0,1,0,0,1,0,4,16,3
2047,9,86,4,10,0,5,0,0,0,0,1,0,5,25,3
2047,9,87,3,10,0,6,0,1,0,0,1,0,6,36,3
2049,11,81,4,9,0,2,0,,0,0,1,0,2,4,3
2049,11,82,2,9,0,3,0,0,0,0,0,0,3,9,2
2049,11,83,4,9,0,3,0,,0,0,1,0,3,9,3
2049,11,84,4,9,0,4,0,0,0,0,1,0,4,16,3
2049,11,85,4,9,0,5,0,1,0,0,1,0,5,25,3
2049,11,86,4,9,0,6,0,0,0,0,1,0,6,36,3
2049,11,87,4,9,0,7,0,0,0,0,1,0,7,49,3
2050,11,81,4,12,0,0,0,0,0,0,1,0,0,0,3
2050,11,82,2,12,0,1,0,0,0,0,0,0,1,1,2
2050,11,83,2,12,0,1,0,0,0,0,0,0,1,1,2
2050,11,84,2,12,0,1,0,0,0,0,0,0,1,1,2
2050,11,85,4,12,0,1,0,1,0,0,1,0,1,1,3
2050,11,86,4,12,0,2,0,1,0,0,1,0,2,4,3
2050,11,87,4,12,0,3,0,1,0,0,1,0,3,9,3
2051,9,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2051,9,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2051,9,83,4,12,0,0,0,1,0,0,1,0,0,0,3
2051,9,84,4,12,0,1,0,1,0,0,1,0,1,1,3
2051,9,85,4,12,0,2,0,1,0,0,1,0,2,4,3
2051,9,86,4,12,0,3,0,1,0,0,1,0,3,9,3
2051,9,87,4,12,0,4,0,1,0,0,1,0,4,16,3
2052,10,81,2,12,0,0,0,0,0,0,0,0,0,0,2
2052,10,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2052,10,83,5,12,0,0,0,0,0,0,1,0,0,0,3
2052,10,84,2,12,0,0,1,0,0,0,0,0,1,1,2
2052,10,85,2,12,0,0,1,0,0,0,0,0,1,1,2
2052,10,86,4,12,0,0,1,1,0,0,1,0,1,1,3
2052,10,87,2,12,0,1,1,0,0,0,0,0,2,4,2
2053,8,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2053,8,82,2,12,0,0,0,0,0,0,0,0,0,0,2
2053,8,83,1,12,0,0,0,0,0,1,0,0,0,0,1
2053,8,84,1,13,0,0,0,0,0,1,0,0,0,0,1
2053,8,85,1,14,0,0,0,0,0,1,0,0,0,0,1
2053,8,86,2,15,0,0,0,0,0,0,0,0,0,0,2
2053,8,87,5,15,0,0,0,0,0,0,1,0,0,0,3
2054,11,81,4,12,0,1,0,0,0,0,1,0,1,1,3
2054,11,82,4,12,0,2,0,0,0,0,1,0,2,4,3
2054,11,83,4,12,0,3,0,1,0,0,1,0,3,9,3
2054,11,84,4,12,0,4,0,1,0,0,1,0,4,16,3
2054,11,85,4,12,0,5,0,0,0,0,1,0,5,25,3
2054,11,86,2,12,0,6,0,0,0,0,0,0,6,36,2
2054,11,87,4,12,0,6,0,0,0,0,1,0,6,36,3
2055,8,81,1,10,0,0,0,0,0,1,0,0,0,0,1
2055,8,82,2,11,0,0,0,0,0,0,0,0,0,0,2
2055,8,83,4,11,0,0,0,1,0,0,1,0,0,0,3
2055,8,84,4,11,0,1,0,1,0,0,1,0,1,1,3
2055,8,85,4,11,0,2,0,1,0,0,1,0,2,4,3
2055,8,86,4,11,0,3,0,0,0,0,1,0,3,9,3
2055,8,87,4,11,0,4,0,1,0,0,1,0,4,16,3
2056,8,81,2,10,0,0,0,0,0,0,0,0,0,0,2
2056,8,82,2,10,0,0,0,0,0,0,0,0,0,0,2
2056,8,83,2,10,0,0,0,0,0,0,0,0,0,0,2
2056,8,84,2,10,0,0,0,0,0,0,0,0,0,0,2
2056,8,85,5,10,0,0,0,0,0,0,1,0,0,0,3
2056,8,86,4,10,0,0,1,0,0,0,1,0,1,1,3
2056,8,87,2,10,0,1,1,0,0,0,0,0,2,4,2
2057,3,81,1,11,0,0,0,0,0,1,0,0,0,0,1
2057,3,82,4,12,0,0,0,0,0,0,1,1,0,0,3
2058,9,81,5,12,0,0,0,0,0,0,1,0,0,0,3
2058,9,82,3,12,0,0,1,1,0,0,1,0,1,1,3
2058,9,83,3,12,1,0,1,1,0,0,1,0,2,4,3
2058,9,84,3,12,2,0,1,1,0,0,1,0,3,9,3
2058,9,85,3,12,3,0,1,1,0,0,1,0,4,16,3
2058,9,86,3,12,4,0,1,1,0,0,1,0,5,25,3
2058,9,87,3,12,5,0,1,0,0,0,1,0,6,36,3
2059,10,81,1,13,0,0,0,0,0,1,0,0,0,0,1
2059,10,82,4,14,0,0,0,0,0,0,1,0,0,0,3
2059,10,83,4,14,0,1,0,0,0,0,1,0,1,1,3
2059,10,84,4,14,0,2,0,0,0,0,1,0,2,4,3
